6	66750	0.162945009993	-0.000105729634296	2844436.2782	2202801.30825	5249217.11959
6	66751	0.162743637857	-0.000105728571752	2844434.38606	2202801.20886	5249217.79928
6	66752	0.162562977325	-0.000105716378714	2844436.14674	2202802.5167	5249220.639
6	66753	0.162374467858	-0.000105723765231	2844436.81627	2202802.78102	5249218.46866
6	66754	0.162179223089	-0.000105725495242	2844434.77275	2202804.01684	5249217.86415
6	66755	0.162002557457	-0.000105725275435	2844435.51707	2202805.40405	5249217.86759
6	66756	0.161855603444	-0.000105710755572	2844436.52745	2202807.21962	5249222.75326
6	66757	0.161664052413	-0.000105707628527	2844437.2997	2202806.87088	5249224.78252
6	66758	0.161485274617	-0.000105705722038	2844437.9109	2202804.72332	5249225.9639
6	66759	0.161298026388	-0.000105710891742	2844436.2467	2202804.8229	5249223.55426
6	66760	0.161101430393	-0.00010571554109	2844435.73185	2202804.50035	5249222.73707
6	66761	0.160929002118	-0.000105704466423	2844436.38668	2202804.45018	5249227.38751
6	66762	0.160694179705	-0.000105729457236	2844433.61614	2202803.0487	5249218.28962
6	66763	0.160549248948	-0.000105711268652	2844436.75368	2202804.01211	5249225.01663
6	66764	0.160367660535	-0.000105716638886	2844435.52112	2202801.16757	5249223.64333
6	66765	0.160162147776	-0.000105720657949	2844436.43462	2202800.76157	5249222.14797
6	66766	0.159963788804	-0.000105730182627	2844435.30622	2202801.55238	5249218.28496
6	66767	0.159773722328	-0.000105727767494	2844434.21594	2202802.64856	5249218.24614
6	66768	0.159607892079	-0.000105714745229	2844436.32209	2202803.42209	5249222.64331
6	66769	0.159444786833	-0.000105703150796	2844437.48063	2202805.27404	5249226.22647
6	66770	0.159245194158	-0.000105706329268	2844438.0743	2202802.50991	5249225.34252
6	66771	0.159061585578	-0.000105708491713	2844437.62156	2202803.28661	5249226.69246
6	66772	0.15883930896	-0.00010572674894	2844436.47377	2202800.58361	5249218.92593
6	66773	0.15868188666	-0.00010570803644	2844436.88513	2202804.13237	5249226.01996
6	66774	0.158483646765	-0.000105716237838	2844436.63023	2202802.88641	5249222.5649
6	66775	0.158297140564	-0.000105714676933	2844436.29804	2202804.17206	5249222.20736
6	66776	0.158113482555	-0.000105708592557	2844436.38828	2202802.6671	5249224.83973
6	66777	0.157915948935	-0.000105712049184	2844435.62611	2202804.21202	5249224.40725
6	66778	0.157726326537	-0.000105721042765	2844436.8944	2202803.45793	5249220.2345
6	66779	0.157556520377	-0.000105710747645	2844437.29272	2202803.97972	5249223.68149
6	66780	0.157571017671	-0.000105562866294	2844442.81826	2202810.70709	5249282.42022
6	66781	0.157157487562	-0.00010571593073	2844435.96278	2202804.68762	5249222.79537
6	66782	0.156995937695	-0.000105709598441	2844438.13935	2202803.30581	5249223.52996
6	66783	0.156793883546	-0.000105710622777	2844438.8268	2202805.96901	5249222.40898
6	66784	0.156622724368	-0.000105702518893	2844438.12155	2202805.38159	5249226.65119
6	66785	0.156395350979	-0.000105715848825	2844436.43209	2202801.83694	5249222.67549
6	66786	0.156213880306	-0.000105713410549	2844436.09545	2202802.1071	5249223.78558
6	66787	0.15600373504	-0.00010572544104	2844435.36351	2202801.87851	5249218.78701
6	66788	0.155850228214	-0.000105711912939	2844436.68145	2202804.77285	5249225.18008
6	66789	0.15563753012	-0.000105720790259	2844435.33428	2202802.61219	5249220.59378
6	66790	0.155471683787	-0.000105711103954	2844437.16822	2202804.53048	5249223.72179
6	66791	0.155271674467	-0.000105712752179	2844436.90926	2202803.69781	5249223.31349
6	66792	0.155129171431	-0.000105700818887	2844438.8449	2202804.24116	5249228.18542
6	66793	0.154921060031	-0.00010571348765	2844437.57985	2202803.38546	5249224.0124
6	66794	0.154721609994	-0.000105716803192	2844437.59313	2202802.4496	5249223.02433
6	66795	0.154512041406	-0.000105723464796	2844436.3042	2202801.6794	5249221.18469
6	66796	0.154309734764	-0.00010572758655	2844435.2737	2202798.27556	5249219.62052
6	66797	0.154103159577	-0.00010573787726	2844433.38906	2202798.57623	5249216.53412
6	66798	0.153947429431	-0.000105717610523	2844436.0263	2202800.57215	5249223.36233
6	66799	0.153751427857	-0.00010571997291	2844436.14642	2202800.09201	5249222.60893
6	66800	0.153562651117	-0.000105718088763	2844436.5193	2202804.17959	5249222.29839
6	66801	0.153383902666	-0.000105713058907	2844437.5441	2202802.80755	5249223.7976
6	66802	0.153222425431	-0.000105700996555	2844439.21554	2202807.33217	5249228.05991
6	66803	0.152973315404	-0.000105718533926	2844435.37687	2202803.54432	5249221.82163
6	66804	0.152799140108	-0.000105713378461	2844436.96649	2202803.2178	5249222.58811
6	66805	0.152603384309	-0.000105723478846	2844436.76529	2202803.14628	5249220.06477
6	66806	0.152449068389	-0.000105704402245	2844436.29519	2202804.55581	5249228.23827
6	66807	0.152262255927	-0.000105705612924	2844435.84304	2202802.78026	5249228.31327
6	66808	0.152034802344	-0.000105717750632	2844435.43017	2202801.92948	5249222.58838
6	66809	0.151890400934	-0.000105702902409	2844439.29154	2202805.432	5249227.13441
6	66810	0.151668883162	-0.00010571013055	2844438.33239	2202804.05758	5249224.06772
6	66811	0.151483273703	-0.000105716683051	2844437.25818	2202802.36131	5249221.70669
6	66812	0.15130901017	-0.000105710570299	2844437.12818	2202806.31905	5249224.77045
6	66813	0.151116388088	-0.000105713271043	2844437.98326	2202804.52617	5249223.6973
6	66814	0.15090832013	-0.000105724803551	2844437.39545	2202802.3732	5249219.874
6	66815	0.150698392084	-0.000105728283133	2844435.88098	2202804.26172	5249219.19948
6	66816	0.150534342386	-0.000105718973369	2844438.36682	2202804.57507	5249222.48587
6	66817	0.150292824362	-0.000105735933332	2844434.67612	2202802.95814	5249215.37489
6	66818	0.150139406716	-0.000105717023187	2844436.69937	2202803.82928	5249222.99294
6	66819	0.149931382444	-0.000105719872553	2844435.10028	2202805.94583	5249221.96291
6	66820	0.149741534996	-0.000105727329226	2844434.5652	2202804.57963	5249219.28377
6	66821	0.149564333998	-0.000105719295666	2844436.06469	2202804.1457	5249222.203
6	66822	0.149388090571	-0.00010570983422	2844437.06114	2202805.25751	5249224.19796
6	66823	0.149186146657	-0.000105722981246	2844436.95453	2202806.78327	5249219.90771
6	66824	0.149003851336	-0.000105716762091	2844438.38054	2202803.80808	5249222.587
6	66825	0.148830708886	-0.000105705292056	2844438.5627	2202804.46837	5249226.79679
6	66826	0.148622701281	-0.000105717512312	2844437.60479	2202801.24092	5249222.65629
6	66827	0.148444783708	-0.000105706490425	2844439.87608	2202803.37006	5249226.93706
6	66828	0.14823283699	-0.000105716119023	2844437.1852	2202802.66475	5249224.3268
6	66829	0.148057876468	-0.00010570794957	2844436.99262	2202802.05309	5249226.70192
6	66830	0.147865358396	-0.000105712876538	2844438.83997	2202802.9626	5249225.09266
6	66831	0.147692215443	-0.00010569708421	2844439.97879	2202806.07041	5249231.28113
6	66832	0.147494325678	-0.000105705826708	2844439.60659	2202804.16287	5249227.29199
6	66833	0.147314397405	-0.000105695148615	2844439.36914	2202807.39967	5249229.33375
6	66834	0.147101244449	-0.000105705924752	2844438.68015	2202804.73162	5249226.63914
6	66835	0.146879664559	-0.000105717335832	2844438.70874	2202804.88561	5249220.44569
6	66836	0.146691850103	-0.00010571427013	2844436.93498	2202804.36311	5249222.09392
6	66837	0.146486676872	-0.000105717259738	2844436.79331	2202803.32346	5249221.92554
6	66838	0.146302147568	-0.000105714658134	2844437.28525	2202805.4668	5249221.89058
6	66839	0.14612860846	-0.000105706105271	2844437.39633	2202804.38404	5249225.74217
6	66840	0.145947902676	-0.000105696732545	2844438.31312	2202807.91978	5249229.00112
6	66841	0.145734679991	-0.000105705783737	2844438.37286	2202806.52228	5249225.7372
6	66842	0.145572481406	-0.000105699728127	2844439.47941	2202807.10251	5249227.07947
6	66843	0.145355994436	-0.000105712637453	2844437.98382	2202805.69953	5249223.58966
6	66844	0.145161885069	-0.000105706504991	2844437.87895	2202805.59458	5249226.27375
6	66845	0.144981555572	-0.00010569521657	2844438.23781	2202806.48636	5249230.92816
6	66846	0.14479798971	-0.0001057024243	2844439.68435	2202806.20783	5249228.31293
6	66847	0.144594177636	-0.000105702537902	2844436.71756	2202804.16805	5249229.23213
6	66848	0.144413316241	-0.000105700980733	2844437.7149	2202802.76296	5249230.12138
6	66849	0.144214069874	-0.000105713992081	2844437.97871	2202802.35578	5249224.82493
6	66850	0.144042815188	-0.000105700548794	2844437.57679	2202805.82549	5249230.05915
6	66851	0.143864576731	-0.000105688326453	2844439.7797	2202808.13683	5249232.96757
6	66852	0.143636503935	-0.000105710544112	2844437.48532	2202805.44436	5249226.31911
6	66853	0.143432960482	-0.000105711085432	2844435.298	2202805.76797	5249226.45746
6	66854	0.14320430328	-0.000105727405064	2844434.163	2202802.08624	5249220.65746
6	66855	0.143022693637	-0.000105720419996	2844434.50209	2202802.88071	5249222.6169
